Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
13N022_pre_bal,13N022,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N023_pre_bal,13N023,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N025_pre_bal,13N025,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N026_pre_bal,13N026,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V044_pre_bal,A12V044,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V053_pre_bal,A12V053,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V057_pre_bal,A12V057,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V058_pre_bal,A12V058,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V062_pre_bal,A12V062,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V066_pre_bal,A12V066,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A11V075_pre_bal,A11V075,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V095_pre_bal,A12V095,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V119_pre_bal,A12V119,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V158_pre_bal,A12V158,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A14V013_pre_bal,A14V013,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A9V105_pre_bal,A9V105,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFA4_pre_bal,DFA4,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFM3_pre_bal,DFM3,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFN5_pre_bal,DFN5,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFR4_pre_bal,DFR4,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFV9_pre_bal,DFV9,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGFT_pre_bal,DGFT,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGFV_pre_bal,DGFV,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGGG_pre_bal,DGGG,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGHR_pre_bal,DGHR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGIT_pre_bal,DGIT,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGJB_pre_bal,DGJB,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGJR_pre_bal,DGJR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGLF_pre_bal,DGLF,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HAR_pre_bal,HAR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HCZ_pre_bal,HCZ,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
O1K_pre_bal,O1K,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
OBC_pre_bal,OBC,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
PP13A08B_pre_bal,PP13A08B,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N022_wk12_bal,13N022,Week 12 Post-BCG,0.997590361,0.94015444,1.048192771,1.01362862,0.981981982,0.973262032,1.020771513,0.994671403,1.050373134,0.985840708,0.941798942,1.065527066,1.110891089,1.019366197,0.973630832,1.07860262,1.098076923,0.970588235,1.292572464,0.995440729,1.225974026,1.087049743,1.146153846,1.016194332,1.113636364,1.102827763,1.041198502,0.971264368,0.961267606,1.072580645,1.047619048,0.919224556,1.006578947,1.070686071,0.955390335,0.998158379,0.911016949,1.031007752,1.081911263,1.00931677,1.071574642,0.994923858,0.915841584,1.008431703,0.986111111,0.480746791,0.745614035,0.931888545,0.851428571,0.552780931,0.462790698,0.792756539,0.639163916,0.832550861,0.96875,1.44606414,0.705570292,0.890526316,0.808481532,1.098039216,0.674121406,1.272069465,0.879535559,0.845454545,1.102702703,0.986702128,1.037243948,0.886850153,0.756066411,0.90504451,1.547743056,1.0390625,0.862549801,1.265346535,1.101027397,1.073359073,1.109567901,1.096875,0.666134257,0.904590734,0.849078341,1.695652174,0.957118353,1.409803922,0.552772082,0.802667447,0.835838845,1.205882353,0.941031941,0.785326087
13N023_wk12_bal,13N023,Week 12 Post-BCG,1.072916667,1.061983471,1.333333333,1.489795918,16.83148559,1.93989071,1.698550725,1.041218638,1.015706806,1.012411348,1.001814882,1.143646409,1.094049904,2.001628664,1.114537445,0.911290323,1.057251908,1.001926782,1.10989011,1.017133956,1.044444444,1.008783136,3.49,1.137014315,1.106360792,0.951758794,1.100189036,1.031147541,1.029982363,1.04519774,1.039033457,4.064631957,1.231292517,1.03131524,1.030909091,1.070450098,1.109090909,1.113074205,1.337837838,1.250847458,1.414979757,1.153347732,1.434673367,1.390432099,0.980582524,3.065217391,2.50974279,2.52699784,2.327605956,23.232493,12.49783924,2.736204576,2.245754246,1.680715198,0.805269187,0.883280757,0.794307891,0.966153846,71.5916775,1.396610169,0.833633094,1.128205128,1.518707483,1.352507375,1.6875,3.229110512,200.2788845,10.51282051,1.97869102,3.183561644,1.127180233,1.004769475,1.075471698,1.067092652,1.866231648,0.915708812,1.17791411,1.209876543,0.62884274,1.287442355,1.110705596,1.085308057,0.968277946,1.093069307,0.877206031,1.01831345,1.130952381,3.347368421,0.990686845,1.871046229
13N025_wk12_bal,13N025,Week 12 Post-BCG,1.007177033,1.028571429,1.034351145,1.054577465,1.040178571,0.986807388,1.049132948,0.98615917,1.052631579,1.094474153,0.877742947,0.947945205,1.001872659,0.92495637,0.978354978,1.01369863,0.929347826,0.879279279,1.047835991,1.022321429,0.830578512,1.037025008,0.916256158,1.028,1.03125,1.063513514,1.080550098,1.032258065,0.974235105,1.111111111,0.888257576,1.060377358,1.226130653,1.104255319,1.05904059,0.913284133,0.863232682,0.945848375,1.099358974,1.072026801,1.70419426,1.30075188,1.119363395,3.257393851,1.046471601,1.481108312,1.742655699,1.23180593,1.162269129,8.703501094,3.352320675,1.064150943,3.556094183,0.921126761,0.811463047,1.293934681,1.289272031,1.249704142,0.973058637,0.901960784,0.992307692,0.893506494,1.386873921,1.373860182,1.178137652,1.114102564,1.535055351,1.046464646,1.05775076,1.134020619,0.931149098,1.034482759,0.917137476,0.942174248,0.863636364,0.91025641,0.857843137,0.985691574,0.970463703,1.288151175,0.920427553,1.025806452,0.923809524,1.067940552,1.429168274,1.062837599,0.954043048,1.238095238,0.986163522,1.292349727
13N026_wk12_bal,13N026,Week 12 Post-BCG,1.089588378,1.093869732,1.124137931,1.429059829,177.2562929,83.69230769,1.322033898,1.368965517,0.9771529,1.123595506,0.905723906,1.049046322,1.210633947,14.63461538,3.271149675,0.869244936,1.109227872,0.914545455,1.092480553,1.037542662,0.970660147,1.001140251,11.14079422,2.714583333,1.010430248,1.084745763,1.120171674,1.010050251,1.02259887,0.913793103,1.112727273,19.50086059,4.668246445,1.041575492,1.381052632,1.038461538,1.105134474,1.027777778,1,1.235008104,16.52859961,7.734449761,1.063451777,1.1414791,1.017064846,4.357601713,2.282214156,2.118421053,2.722129784,13.01170569,16.27079304,2.708235294,1.92,1.652329749,0.74251497,1.013941698,1.383838384,1.957932692,594.3007117,155.2235915,1.387096774,5.354134165,3.807142857,1.21641791,2.417748918,10.65857143,395.0169231,166.3844857,2.308049536,10.40333333,1.406398911,1.108910891,1.323809524,1.419522326,308.8872404,13.92291221,1.545454545,2.711320755,0.555328075,1.028839227,0.998093422,0.917378917,0.953642384,1.149394347,1.042937143,0.95514401,1.194461538,6.492063492,0.982843137,2.61875
A12V044_wk12_bal,A12V044,Week 12 Post-BCG,1.045226131,0.974358974,0.980392157,1.036144578,1.161572052,1.354651163,1.158682635,1.040540541,0.994565217,1.035460993,0.95164076,0.945714286,0.955357143,1.155268022,1.006423983,0.984644914,1.03202847,1.060240964,1.067536454,1.07761194,1.227748691,1.331380361,1.253355705,1.119825708,0.998909487,1.021383648,1.107142857,0.96497373,1.06227758,0.935323383,1.018518519,1.320921986,1.036796537,1.042643923,0.970684039,1.052325581,1.113953488,1.099236641,1.256756757,0.979104478,1.143459916,1.56223176,1.129973475,1.096124215,1.042589438,1.774406332,2.422413793,2.108930324,1.777304965,12.11532793,9.754152824,1.610859729,1.838932064,2.3775,0.961021505,1.354271357,1.639312977,1.031105991,59.27721088,1.738675958,1.727272727,1.358974359,1.438356164,1.152832675,1.732631579,1.130154639,11.99151104,3.424860853,1.562903226,1.594230769,1.075541796,1.019402985,0.891402715,1.276923077,1.02640264,0.887596899,1.023255814,1.144128114,0.581092921,1.376388438,0.873549884,0.85840708,1.179012346,1.285714286,1.0016148,0.973040768,0.868282403,1.324561404,0.859802848,1.169892473
A12V053_wk12_bal,A12V053,Week 12 Post-BCG,1.089514066,1.093167702,1.139194139,1.104991394,139.1180258,9.057065217,1.089189189,1.402214022,1.037037037,1.062385321,0.942664418,1.163841808,0.948717949,10.69337979,1.410958904,1.074235808,1.032815199,1.170781893,0.968602826,0.993355482,1.29144385,0.806001968,13.6846543,1.539503386,0.900473934,1.018518519,0.942056075,0.959435626,0.996363636,1.125,1.007117438,14.20441989,1.545667447,1.077894737,1,1.087649402,1.072072072,1.250440917,1.195205479,1.142208775,32.13347458,6.24494382,1.200934579,1.842384106,1.198606272,1.499075786,1.488581731,2.634854772,1.80623608,25.63311688,23.83333333,1.725138122,5.245746692,0.99044586,1.306581059,1.20952381,2.14806867,1.856265356,407.0883721,25.59287532,2.056318681,3.013924051,1.069672131,1.365439093,2.169847328,2.777514793,390.1111111,64.2019544,2.133971292,6.190735695,0.603918228,0.942996743,0.830612245,0.909752547,58.46351351,1.434607646,1.047477745,0.931721195,1.246583152,1.218501376,2.368421053,0.475630252,1.532019704,1.148325359,1.68069606,1.169145988,1.636184211,3.979381443,1.085308057,2.319095477
A12V057_wk12_bal,A12V057,Week 12 Post-BCG,1.01,1.023346304,1.127737226,1.038800705,0.986984816,1.098837209,1.008797654,1.028725314,1.055062167,0.919407895,0.858730159,0.946700508,0.922535211,0.951890034,1.042600897,0.994350282,1.026548673,1.036750484,1.008760108,0.972343523,0.837979094,0.7988003,0.945945946,0.973469388,1.039795918,1.003303965,1.029038113,1.038610039,0.964814815,0.997429306,0.988505747,1.039723661,0.974537037,0.891304348,0.99257885,1.245033113,0.898128898,1.076635514,1.027950311,0.860335196,0.95766129,1.014778325,1.028497409,0.929032258,1.025684932,1.229779412,1.34591961,1.075362319,1.13085622,8.932676519,4.761133603,1.270072993,1.230551627,1.061016949,0.939281289,1.264957265,1.610701107,1.17973462,1.026978417,1.032679739,1.176829268,1.111979167,1.3012939,1.001464129,0.962732919,0.88452381,1.035149385,0.974533107,1.121794872,0.969230769,0.882352941,0.975247525,0.775047259,0.945261438,1.034267913,0.875,0.953804348,1.147008547,1.107430942,1.00218643,0.930201342,1.235772358,1.302186879,0.957013575,1.041238399,0.989954987,1.010889292,1.319148936,0.952169077,1.077694236
A12V058_wk12_bal,A12V058,Week 12 Post-BCG,1.044334975,1.109375,1.258426966,1.131715771,10.25854701,4.543715847,1.641566265,1.065934066,1.008726003,1.083175803,1.045045045,0.951030928,1.09270217,2.175958188,1.008264463,0.804308797,0.953900709,1.108384458,0.96025641,0.964285714,0.920542636,0.894830416,2.6171875,1.207509881,1.165236052,0.96,1.042145594,1.104882459,0.960138648,0.895287958,1.081545064,3.063380282,1.158590308,1.145089286,1.032015066,1.023483366,1.078846154,1.162661738,1.197058824,1.085106383,12.18339768,5.789598109,1.368171021,1.219662058,1.071895425,5.203804348,3.915675676,2.601895735,1.92826087,13.25392157,7.973933649,2.406896552,3.895254185,1.756493506,1.11328125,0.794026777,1.305214724,0.880713489,74.06782107,4.417582418,2.523545706,1.246537396,1.777934936,1.656084656,1.944664032,1.830508475,160.4991087,33.69009009,4.621693122,2.891752577,1.102285092,0.878477306,0.975609756,1.005737705,1.172782875,0.94980695,0.817266187,0.9792,0.613393542,1.217711155,1.261682243,1.251937984,1.176090468,1.942060086,0.881469968,0.903319211,0.959227468,1.788135593,0.903887689,1.519650655
A12V062_wk12_bal,A12V062,Week 12 Post-BCG,0.992665037,1.032989691,0.952380952,0.975369458,0.96344086,0.964577657,0.971264368,1.050724638,0.994727592,0.951585977,0.908346972,1.002949853,0.990384615,1.078694818,0.989270386,1.131914894,0.899817851,0.977272727,0.792307692,1.003278689,0.947368421,1.08890005,0.89822294,0.916299559,1.17325228,0.992366412,0.889256198,1.163873371,0.919156415,0.966233766,1.055445545,1.082167832,0.982378855,1.073991031,0.935849057,1.018939394,0.96803653,1.044859813,0.957654723,1.055900621,1.16969697,0.997530864,0.98019802,1.00166113,0.971246006,0.883561644,0.872009569,0.888268156,0.854497354,1.152380952,1.094570928,0.860416667,1.05988024,1.100775194,0.829964328,0.887920299,0.647412756,0.837053571,1.595294118,0.758480326,0.951593861,0.904878049,1.009868421,1.07827476,1.119480519,0.968536252,1.855491329,1.329861111,0.944527736,0.920980926,0.927944573,0.766578249,0.861623616,0.969498911,0.925,0.907438017,0.97421981,0.950464396,1.103559283,0.915325577,1.156334232,0.921875,0.985099338,0.905660377,0.833207963,1.049443802,0.98822837,1.011235955,0.974637681,0.98816568
A12V066_wk12_bal,A12V066,Week 12 Post-BCG,1.044334975,0.996219282,1.051094891,0.99668325,10.02731092,1.33988764,1.048295455,1.083636364,1.014134276,1.076350093,0.974637681,1.076704545,0.996330275,4.138686131,1.196642686,1.038379531,1.128205128,1,0.973663826,1.031509121,0.886310905,1.132993775,5.043252595,1.114107884,1.037406484,1.036036036,0.974854932,1.049904031,0.890365449,1.042944785,0.914814815,3.788321168,1.127753304,0.900191939,1.103174603,1.15959596,1.038554217,0.94972067,0.904605263,1.074394464,3.129707113,1.12565445,1.002673797,1.090277778,1.032423208,2.373991935,1.429171039,1.25245098,1.041184041,2.385674931,2.208423326,1.141666667,1.329658214,0.961021505,1.034626039,0.907727797,1.205702648,0.837438424,121.3132328,2.213445378,1.005657709,1.813356164,1.008310249,0.873809524,1.143459916,1.292957746,146.5374532,10.51550388,1.164685908,2.08974359,0.630847029,1.03015873,1.006097561,0.788059701,1.531107739,1.004032258,0.943977591,1.159375,0.993575501,1.089442431,0.998573466,0.611940299,1.245798319,0.923487544,1.394304425,1.160851691,0.897528632,0.765625,0.976133652,1.098984772
