Sample,Animal,Timepoint,Mpt64.IgG1,HspX.IgG1,GroES.IgG1,PPD.IgG1,LAM.IgG1,PstS1.IgG1,Ag85A.B.IgG1,Apa.IgG1,EBOV.GP.IgG1,Mpt64.IgG2,HspX.IgG2,GroES.IgG2,PPD.IgG2,LAM.IgG2,PstS1.IgG2,Ag85A.B.IgG2,Apa.IgG2,EBOV.GP.IgG2,Mpt64.IgG3,HspX.IgG3,GroES.IgG3,PPD.IgG3,LAM.IgG3,PstS1.IgG3,Ag85A.B.IgG3,Apa.IgG3,EBOV.GP.IgG3,Mpt64.IgG4,HspX.IgG4,GroES.IgG4,PPD.IgG4,LAM.IgG4,PstS1.IgG4,Ag85A.B.IgG4,Apa.IgG4,EBOV.GP.IgG4,Mpt64.IgA,HspX.IgA,GroES.IgA,PPD.IgA,LAM.IgA,PstS1.IgA,Ag85A.B.IgA,Apa.IgA,EBOV.GP.IgA,Mpt64.IgM,HspX.IgM,GroES.IgM,PPD.IgM,LAM.IgM,PstS1.IgM,Ag85A.B.IgM,Apa.IgM,EBOV.GP.IgM,Mpt64.R2A,HspX.R2A,GroES.R2A,PPD.R2A,LAM.R2A,PstS1.R2A,Ag85A.B.R2A,Apa.R2A,Mpt64.R3A,HspX.R3A,GroES.R3A,PPD.R3A,LAM.R3A,PstS1.R3A,Ag85A.B.R3A,Apa.R3A,Mpt64.C1Q,HspX.C1Q,GroES.C1Q,PPD.C1Q,LAM.C1Q,PstS1.C1Q,Ag85A.B.C1Q,Apa.C1Q,LAM.ADCP,LAM.ADNP,LAM.ADNKA.CD107a,LAM.ADNKA.IFNg,LAM.ADNKA.MIP1b,LAM.ADNKA.TNFa,PPD.ADCP,PPD.ADNP,PPD.ADNKA.CD107a,PPD.ADNKA.IFNg,PPD.ADNKA.MIP1b,PPD.ADNKA.TNFa
DGFV_wk-2_post_plasma,DGFV,2 Weeks Pre-Mtb,1.013358779,0.870098039,0.653623188,0.319115936,1.064695009,0.911111111,0.65884653,0.38963964,0.850649351,0.971143174,0.678990081,0.636963696,0.910326087,1.164227642,1.085470085,0.768096515,0.871369295,1.010638298,1.084886128,0.934761441,0.793261868,1.20851238,1.306853583,1.194388778,0.904233871,0.97826087,1.0625,1.202156334,0.902900378,0.864559819,0.876160991,1.205980066,1.021413276,0.92733564,0.97704918,0.92962963,1.128089888,1.344551282,0.549800797,0.797116375,2.211734694,1.439335888,0.639855942,0.823970037,1.010398614,0.949497426,1.893641618,1.418630752,1.084648494,1.043218552,1.541381929,1.432677761,1.099547511,1.210131332,1.763096624,1.071991772,0.726226013,0.900256849,7.478073329,2.267560074,2.07767566,1.0367597,1.337679856,0.902511962,0.551689258,0.614370168,4.112650288,2.7782881,0.809599156,0.735224586,1.973756906,5.706870229,0.90430622,1.228602384,0.704225352,2.34351145,0.982567353,1.13961039,0.997633027,1.03441986,1.988888889,0.650124069,1.022751896,1.08423586,1.517959792,0.756914001,1.208,0.579242637,1.124260355,0.633004926
DGGG_wk-2_post_plasma,DGGG,2 Weeks Pre-Mtb,0.396238865,0.596667158,0.757062147,0.854217604,0.368451858,0.567141404,0.952790304,0.467737507,0.927595628,0.826415094,0.93663739,0.810964083,0.748079877,0.984764543,0.941640379,0.884808013,0.854990584,0.996296296,1.338084379,1.392079208,1.187454939,1.304007634,0.732510288,0.752066116,1.152380952,1.147685525,1.09141791,0.838308458,0.953252033,0.855869242,0.901869159,0.968705548,0.851916376,0.935526316,0.899346405,0.932142857,0.896871379,1.179126573,0.872495446,1.037837838,1.068965517,1.112462006,1.048561151,0.84502924,1.030630631,0.58067602,0.663130826,0.693363844,0.649746193,0.755222282,0.708646617,0.626684636,0.674123337,0.727184466,3.12171911,2.843188908,2.78903076,1.597782773,3.11659065,2.22602872,2.214267451,2.711272397,0.230218518,0.325023039,0.29224537,0.272231164,0.235280789,0.259684249,0.458581702,0.253710971,1.423835833,1.219858156,1.057142857,1.179518072,0.896396396,0.942754919,1.23198594,1.118613139,0.95351777,1.319912186,1.169117647,0.75136612,0.893579595,0.811180124,1.503181696,1.54593882,0.965853659,0.968401487,0.911688312,0.833035714
DGHR_wk-2_post_plasma,DGHR,2 Weeks Pre-Mtb,0.622093023,0.623496762,0.393247269,0.454626732,0.693866667,0.428047663,0.388888889,0.433691756,1.020979021,0.801767677,0.931192661,0.68161435,0.718676123,0.752252252,0.829136691,0.691401649,0.789407314,0.989399293,1.026859504,1.051894563,0.656603774,1.232223903,0.681008902,0.746646796,0.779661017,0.925224327,1.086519115,0.909677419,1.478316327,0.931764706,0.909516381,0.691546078,0.822807018,0.885113269,0.938211382,1.007889546,0.351851852,0.516082295,0.318663407,0.354203936,0.646101114,0.343046846,0.343569364,0.375932372,0.876056338,0.896638234,0.607764391,0.607276119,0.656334232,0.608783008,0.752308984,0.569174757,0.675832893,0.9481409,0.245527307,0.130972539,0.093160483,0.107077875,0.465518125,0.149340369,0.091610619,0.228889841,0.225004347,0.246726151,0.069360772,0.090480075,0.497907112,0.090922295,0.088470747,0.111970118,0.406617248,0.78368356,0.823647295,0.498459959,0.846924177,0.364756294,0.702836005,0.691772885,1.312107014,2.140611396,1.169476486,1.080473373,1.203448276,1.012560386,1.487093893,1.959129013,1.305882353,2.106060606,0.93037037,1.814710042
DGIT_wk-2_post_plasma,DGIT,2 Weeks Pre-Mtb,1.361111111,1.717703349,1.948477752,2.107985481,1.185873606,1.897826087,2.137735849,2.290482077,1.062283737,1.279434851,1.077636153,1.140316206,1.006024096,1.292153589,0.968379447,1.156398104,1.050535988,0.938488576,1.007429421,1.127737226,1.132264529,1.335982659,1.289782245,1.103092784,1.183098592,1.133858268,0.994525547,0.907131012,1.060708263,0.964705882,0.919210054,1.155948553,1.038216561,1.036893204,1.132149901,0.938202247,1.441786284,1.415285451,1.387537994,1.294642857,1.626358696,1.516759777,1.502624672,1.167767503,1.046846847,1.472160356,1.76222597,1.294530154,1.27394636,2.205860255,2.220146765,1.447821682,1.872274143,1.404388715,6.312351544,8.739361702,7.01622248,4.490163934,29.45673759,8.796274738,7.388793103,4.402714932,2.692329465,3.144922879,2.553952115,2.344564085,12.53503788,3.933435348,2.375050792,2.697005285,5.643695015,1.693950178,0.835585586,2.485175202,1.004643963,3.218867925,1.053435115,1.497983871,0.915425307,0.679435175,4.227848101,3.75374376,0.947916667,3.167785235,1.069535382,1.504676707,1.249185668,1.197505198,0.994805195,1.008279669
DGJB_wk-2_post_plasma,DGJB,2 Weeks Pre-Mtb,0.960159363,0.761581921,0.773214286,1.031496063,41.22923588,6.855828221,0.627473807,1.069286453,0.952229299,0.714761376,0.634686347,0.61,0.779097387,6.361753959,1.508474576,0.710648148,0.821292776,0.962837838,0.756916996,0.666938776,0.591861899,0.58294702,5.932865731,1.345978756,0.685512367,0.968063872,0.976058932,0.952136752,0.974242424,0.980440098,1.098958333,5.718666667,1.466403162,0.939759036,1.240418118,0.955963303,0.759541985,0.751666667,0.748998665,0.840566038,4.390076989,1.710290828,0.709327549,0.830275229,0.909698997,1.284227567,0.957069262,0.839332748,0.936903499,9.179775281,3.786635096,0.801657172,1.129604366,1.01732435,0.253164557,0.341437908,0.188888889,0.343480758,62.10483271,3.699431357,0.317348732,0.571428571,0.295819154,0.301316005,0.252708356,0.387084174,6.803356322,2.372779843,0.263431874,0.45065925,0.732578916,1.083928571,0.985714286,0.996070727,123.0925926,5.974045802,0.968858131,1.838487973,1.204250012,2.222203891,6.114732725,1.822004205,1.146934461,4.081081081,0.88199817,1.948112034,1.342042755,2.188679245,1.076595745,1.815987934
DGJR_wk-2_post_plasma,DGJR,2 Weeks Pre-Mtb,0.093088179,0.165107532,0.111173709,0.287656033,0.093333333,0.111676418,0.127280335,0.22150154,0.652310924,0.790110999,0.786216596,0.664627931,0.847953216,1.025723473,1.066252588,0.681654676,0.853658537,0.903945111,1.179073034,1.071812081,1.065756824,1.150331754,0.971514243,0.822847682,0.95287187,1.143564356,1.145129225,1.156549521,1.05625879,1.342431762,1.182835821,0.974006116,1.038383838,1.278625954,1.113274336,1.118110236,0.8475,1.371510379,1.318265119,1.108267717,1.417813179,1.206915477,1.102941176,1.239176721,0.58049678,0.470001147,0.563609776,0.381062356,0.547075606,0.715567519,1.054074447,0.310917031,0.553214479,0.799689441,0.113580643,0.20900124,0.154350404,0.137503884,0.147038405,0.123602232,0.219106203,0.102351614,0.222536806,0.432845279,0.307816065,0.568868858,0.521935245,0.328274653,0.447607992,0.668507578,0.668045977,1.003289474,1.08423913,1.02173913,1.125,1.134328358,1.061666667,1.052892562,1.230327538,3.188681068,1.082840237,0.998381877,1.147505423,1.035330261,1.517882692,1.171865177,1.312320917,2.424242424,1.189542484,1.86521181
DGLF_wk-2_post_plasma,DGLF,2 Weeks Pre-Mtb,0.670702179,0.733230532,0.7695962,1.773710483,4.1712,0.97007874,0.7,2.724855491,0.966346154,0.79216152,0.588623248,0.71862069,0.783256881,2.79880137,0.915178571,0.716433942,0.955919395,1.012237762,0.892820513,0.718873239,0.715053763,0.962293461,2.207860922,0.784009547,0.736942675,0.960547504,1.177777778,0.935643564,1.014513788,1.0215311,0.975845411,2.485714286,1.140417457,1.054409006,1.181102362,0.976331361,0.788273616,0.856844305,0.867041199,0.963680387,1.35753749,1.032444959,0.943143813,0.974789916,0.981292517,2.052575107,1.401820222,1.051673945,1.016629712,1.576192064,1.626090569,0.996317728,1.379288026,1.283513097,0.907407407,0.767911819,1.360206941,0.599469496,7.254582485,3.242558672,1.219553765,0.959283735,1.185094185,1.376315224,1.80259901,1.721300448,3.199027916,4.644289874,1.431544634,2.062352013,1.313030454,1.538043478,0.906605923,1.532597793,4.617021277,7.67388535,1.136842105,2.290854573,1.193660977,1.992775515,2.374100719,2.223059533,1.172619048,2.14335421,0.911033858,1.634538941,1.554245283,2.184491979,1.249249249,1.831402831
HAR_wk-2_post_plasma,HAR,2 Weeks Pre-Mtb,0.990458015,1.220496894,1.310838446,0.48112706,0.709849157,1.026589595,1.37829912,0.633273703,0.952941176,1.115074799,0.977596741,0.940140845,1.152588556,1.118086697,1.152219873,0.972584856,1.037940379,1.014388489,1.267916207,1.337585868,1.366776316,1.178380245,1.012886598,0.880866426,1.219769674,1.381632653,0.998168498,1.35131744,1.124108417,1.139013453,1.044546851,1.128378378,0.9140625,1.060064935,0.978658537,1.056338028,1.200292398,1.066308244,1.172205438,1.040384615,1.29549344,1.156682028,1.253351206,0.946619217,1.0609319,0.719089498,0.629129828,0.80966325,0.762681159,0.814497272,1.111002921,0.862801932,0.881493506,0.860968074,1.563899414,1.14255677,1.873345936,1.306277056,1.145169106,1.800120409,1.777868852,1.716944801,0.614620337,0.701698514,0.561710899,0.682219061,0.665999409,0.322206769,0.404375885,0.560501942,0.869918699,0.947826087,0.734693878,0.583973655,1.093548387,0.53565365,0.960461285,0.752433936,1.280512742,1.836636817,1.341531582,0.766364552,1.040718563,1.107027724,1.785866338,1.517972516,1.056701031,1.006833713,1.082865169,1.088939567
HCZ_wk-2_post_plasma,HCZ,2 Weeks Pre-Mtb,0.787193974,0.619158879,0.447761194,0.402721088,1.194139194,0.705185185,0.591666667,0.542372881,1.035714286,1.052805281,0.75368899,0.729349736,0.800531915,1.435534591,0.9609375,0.764619883,0.875,1.036363636,0.997191011,1.07436182,1,1.583061129,1.251453488,0.933837429,0.89224572,1.096774194,1.067061144,0.827804107,0.873730044,0.819672131,0.856918239,1.203840473,1.013274336,0.928213689,0.963157895,1.03030303,0.84379562,0.757417103,0.478947368,0.63559322,2.941176471,0.686868687,0.553571429,0.747584541,1.063157895,0.799124726,0.634302481,0.6546875,0.601051841,1.41337386,0.929824561,0.518292683,0.843260188,0.613984674,0.834813499,0.306927045,0.442793462,0.481400438,10.83201631,1.551979121,0.401709402,0.869498069,0.386392272,0.133978372,0.099961355,0.136281588,1.090319592,0.235867212,0.068021319,0.216054159,1.212652439,1.065454545,1.229461756,1.232748538,0.990506329,1.194915254,1.095986038,1.047202797,1.457428783,1.490403521,1.19536903,0.486001436,0.967573222,0.785492228,2.132805702,1.409666419,1.223076923,0.608303249,1.193452381,0.796791444
O1K_wk-2_post_plasma,O1K,2 Weeks Pre-Mtb,0.656647399,0.442481884,0.320084567,0.330631704,0.810656518,0.399819495,0.330470629,0.350036311,0.854929577,0.775879397,0.680291971,0.775700935,0.74973822,1.164948454,0.798461538,0.621100917,0.839160839,0.989583333,0.574429224,0.369307548,0.32,0.705505226,0.856198347,0.629120879,0.430691136,0.561987985,0.885532591,0.858433735,0.722587719,0.787356322,0.902017291,1.505546751,0.872093023,0.70292887,0.929984779,0.926470588,0.773195876,0.813793103,0.637681159,0.713255185,1.352747253,0.757532281,0.61021388,0.624705882,1.027436823,1.554354406,1.254639351,0.830556878,0.91587517,1.772853828,2.204620462,0.997642899,1.13306303,1.054232804,0.214903926,0.233799417,0.154808875,0.133275717,0.665313001,0.235004979,0.171582734,0.168422764,0.459252494,0.364302277,0.164883255,0.224218669,1.873337888,0.485288961,0.258297906,0.256898817,6.103486442,4.567678684,0.969626168,1.208205128,1.017460317,1.630218688,1.082658023,1.156079855,0.991115805,0.928153226,3.417989418,0.738598443,0.939297125,1.306868867,1.371605942,1.152190986,0.940217391,7.276816609,0.911838791,0.673989455
OBC_wk-2_post_plasma,OBC,2 Weeks Pre-Mtb,1.012307692,1.239008793,0.836909871,0.799052133,1.040540541,1.012908778,0.944634983,0.696787149,0.976671851,0.803400638,0.709677419,0.706666667,0.703933747,0.900874636,0.994094488,0.670223084,0.76,0.98943662,0.794375,0.717090909,0.833333333,0.700118765,1.060755337,0.981963928,0.675480769,0.736895161,0.950596252,0.909090909,0.866205306,0.955789474,0.97706422,1.019639935,1,0.823088456,0.808908046,1.081349206,0.972477064,1.012024048,0.964234621,0.936440678,0.912621359,1,1.083094556,0.981888745,1.061643836,0.528159148,0.853953244,0.715412186,0.843031785,0.911246328,1.060625,0.794612795,0.887668497,0.751592357,0.46589525,0.56714276,0.780064383,0.484280053,0.43864279,0.763734777,0.569190125,0.694679054,0.534854246,0.601819322,0.472822473,0.677766807,0.488730724,0.649387687,0.67616405,0.55135457,0.549421193,0.929648241,0.992788462,1.033613445,1.066450567,1.03515625,0.907051282,1.050980392,1.309080276,1.137094046,1.130434783,0.433933934,0.945973496,0.853808354,0.992853396,1.900064514,1.102505695,1.648809524,1.027210884,1.267766497
PP13A08B_wk-2_post_plasma,PP13A08B,2 Weeks Pre-Mtb,1.318021201,1.381003202,1.581333333,0.911481157,1.325,1.417449664,1.703380589,0.823488534,0.919614148,0.930832356,0.931268882,0.902439024,0.972587719,0.967016492,0.948434622,0.923497268,0.978520286,1.09380863,1.062817259,1.080592105,1.052407932,1.279741727,1.039829303,0.884676145,1.101180438,1.122345804,1.03539823,1.044715447,1.092723005,0.901960784,0.984251969,1.094043887,0.911196911,1.073783359,1.108024691,0.938181818,0.795268426,0.818864991,0.68853022,0.712697878,0.66994863,0.64546131,0.634814567,0.61374637,0.85885486,0.659970926,1.077548731,0.622262774,0.761565836,0.682100041,0.860621762,0.547297297,0.710556186,0.771171171,0.887845592,0.900034953,0.598790323,0.783009212,1.904499541,0.592422251,0.66605251,0.629437575,0.572688478,0.471602183,0.495744191,0.443339254,1.635807957,0.451471268,0.461402597,0.413965087,0.631410256,1.56980057,1.120603015,1.034707158,0.898944193,0.952083333,0.98858075,1.097690941,1.503709538,1.237883914,1.290625,1.210691824,1.127843987,1.202739726,1.28984841,1.456380696,1.457420925,0.183827101,1.042372881,1.572093023
13N022_pre_plasma,13N022,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N023_pre_plasma,13N023,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N025_pre_plasma,13N025,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13N026_pre_plasma,13N026,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V044_pre_plasma,A12V044,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V053_pre_plasma,A12V053,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V057_pre_plasma,A12V057,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V058_pre_plasma,A12V058,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V062_pre_plasma,A12V062,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V066_pre_plasma,A12V066,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A11V075_pre_plasma,A11V075,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V095_pre_plasma,A12V095,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V119_pre_plasma,A12V119,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A12V158_pre_plasma,A12V158,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A14V013_pre_plasma,A14V013,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
A9V105_pre_plasma,A9V105,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFA4_pre_plasma,DFA4,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFM3_pre_plasma,DFM3,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFN5_pre_plasma,DFN5,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFR4_pre_plasma,DFR4,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DFV9_pre_plasma,DFV9,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGFT_pre_plasma,DGFT,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGFV_pre_plasma,DGFV,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGGG_pre_plasma,DGGG,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGHR_pre_plasma,DGHR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGIT_pre_plasma,DGIT,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGJB_pre_plasma,DGJB,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGJR_pre_plasma,DGJR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
DGLF_pre_plasma,DGLF,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HAR_pre_plasma,HAR,Pre-BCG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
